Car ID,Brand,Year,Engine Size,Fuel Type,Transmission,Mileage,Condition,Price,Model
1885,Audi,2010,2,Gasolina,Manual,91218,Usado,10818.69,Q5
1886,Toyota,2021,2.5,Hibrido,Automatico,24678,Usado,29264.81,Camry
1887,Toyota,2023,2,Gasolina,Automatico,19444,Usado,27953.12,Corolla
1888,Audi,2021,3,Gasolina,Manual,15016,Usado,36810.63,A4
1889,Mercedes,2000,2,Gasolina,Manual,145847,Usado,9584.69,E-Class
1891,Toyota,2012,1.8,Gasolina,Automatico,85586,Usado,11904.77,Corolla
1892,Tesla,2022,NA,Electrico,Automatico,30159,Usado,51784.06,Model Y
1893,Toyota,2012,2.5,Gasolina,Manual,74365,Usado,12248.7,RAV4
1894,Toyota,2012,2.2,Diesel,Manual,82128,Usado,13283.71,RAV4
1895,BMW,2001,4.6,Gasolina,Manual,127277,Usado,7727.75,X5
1896,BMW,2008,3,Gasolina,Automatico,82920,Usado,9619.72,X5
1897,Ford,2023,2,Diesel,Automatico,17486,Usado,18071.11,Focus
1898,Honda,2007,1.6,Gasolina,Automatico,141814,Usado,9824.66,Civic
1901,Audi,2017,2,Hibrido,Automatico,20944,Usado,23042.44,Q5
1903,BMW,2005,2,Gasolina,Manual,108694,Usado,7068.21,X3
1904,Mercedes,2011,5.5,Gasolina,Manual,64114,Usado,18234.1,E-Class
1906,Tesla,2020,NA,Electrico,Automatico,20705,Usado,43420.35,Model Y
1908,Ford,2021,3.3,Hibrido,Automatico,36201,Usado,44742.62,Explorer
1909,Mercedes,2021,2,Diesel,Manual,23625,Usado,43410.23,GLA
1910,Audi,2000,1.6,Gasolina,Manual,175749,Usado,8314,A3
1912,Toyota,2020,2,Gasolina,Manual,38970,Usado,17173.33,Corolla
1914,BMW,2002,4.4,Gasolina,Manual,102362,Usado,5206.7,5 Series
1915,BMW,2012,4,Gasolina,Manual,77216,Usado,16804.1,3 Series
1916,Ford,2016,1,Gasolina,Automatico,54850,Usado,13722.47,Focus
1917,BMW,2021,2,Diesel,Manual,26176,Usado,51176.46,X3
1918,Audi,2021,3,Gasolina,Manual,21444,Usado,41181.98,A4
1920,Mercedes,2020,1.5,Gasolina,Automatico,63499,Usado,49273.11,E-Class
1922,Ford,2014,1,Gasolina,Manual,90414,Usado,10055.22,Focus
1923,Audi,2020,3,Diesel,Manual,63380,Usado,35833.48,Q5
1924,Mercedes,2009,2.5,Gasolina,Automatico,93231,Usado,9647.15,C-Class
1926,Ford,2012,1,Gasolina,Automatico,98109,Usado,9459.53,Fiesta
1928,Toyota,2005,1.8,Gasolina,Automatico,150617,Usado,6278.91,Corolla
1929,Honda,2023,1.3,Hibrido,Automatico,28326,Usado,27717.11,Fit
1930,Toyota,2001,2.4,Gasolina,Automatico,130143,Usado,5919.36,RAV4
1931,Toyota,2021,1.8,Hibrido,Automatico,14995,Usado,26458.26,Corolla
1932,Honda,2016,2.2,Diesel,Manual,69580,Usado,24890.9,CR-V
1933,Ford,2003,1.6,Gasolina,Automatico,157871,Usado,3011.14,Fiesta
1935,Audi,2009,6,Diesel,Automatico,134381,Usado,17150.64,Q7
1940,Toyota,2016,2.5,Gasolina,Manual,27785,Usado,13868.34,Camry
1941,Toyota,2011,1.8,Gasolina,Manual,105909,Usado,14386.33,Corolla
1942,Ford,2021,3.7,Gasolina,Manual,28449,Usado,48572.77,Mustang
1943,BMW,2019,4.4,Gasolina,Manual,28020,Usado,24990.03,5 Series
1944,Honda,2023,1.5,Hibrido,Automatico,16475,Usado,23237.62,Fit
1947,Ford,2005,1.3,Gasolina,Automatico,123681,Usado,1985.45,Fiesta
1948,Honda,2000,1.3,Gasolina,Manual,130124,Usado,5006.18,Fit
1949,Ford,2019,2.3,Gasolina,Automatico,64505,Usado,27893.38,Explorer
1950,Honda,2022,2,Gasolina,Automatico,12526,Usado,21744.92,Civic
1951,Honda,2015,2,Gasolina,Manual,73567,Usado,11535.03,CR-V
1952,Mercedes,2014,2,Gasolina,Manual,55646,Usado,16258.47,GLA
1954,Ford,2007,4,Gasolina,Manual,87996,Usado,6899.5,Mustang
1955,Ford,2011,2,Gasolina,Manual,78182,Usado,8424.3,Focus
1956,Mercedes,2021,3,Gasolina,Automatico,11671,Usado,44663.44,GLC
1957,Audi,2020,1.8,Gasolina,Automatico,48678,Usado,15542.48,A3
1958,Audi,2009,3,Diesel,Automatico,127322,Usado,14609,Q5
1960,Toyota,2008,2,Gasolina,Manual,135422,Usado,10646.33,RAV4
1961,Toyota,2001,1.8,Gasolina,Automatico,175749,Usado,8093.1,Corolla
1962,BMW,2004,2,Diesel,Manual,176053,Usado,11654.67,5 Series
1964,Audi,2006,1.9,Diesel,Manual,95423,Usado,6542.34,A3
1966,Ford,2000,1.4,Gasolina,Manual,113579,Usado,1602.25,Fiesta
1967,Toyota,2022,2,Gasolina,Automatico,29243,Usado,31182.25,Camry
1970,BMW,2011,2,Gasolina,Automatico,59210,Usado,14695.34,X3
1971,Audi,2015,3.6,Gasolina,Manual,65349,Usado,18837.31,Q7
1972,Toyota,2015,1.8,Gasolina,Manual,104521,Usado,14178.12,Corolla
1973,Ford,2010,2,Gasolina,Automatico,145833,Usado,7968.75,Focus
1974,Toyota,2020,1.8,Hibrido,Automatico,54716,Usado,21669.42,Prius
1975,Honda,2003,1.5,Gasolina,Manual,132181,Usado,5109.07,Fit
1976,BMW,2012,2,Gasolina,Manual,98386,Usado,22483.72,X3
1977,Honda,2006,2,Gasolina,Automatico,96508,Usado,6983.33,CR-V
1980,Toyota,2018,2,Gasolina,Automatico,54753,Usado,24507.67,RAV4
1981,Audi,2008,2.5,Gasolina,Automatico,92483,Usado,6560.67,A3
1982,Ford,2010,1.5,Gasolina,Manual,110588,Usado,4529.4,Fiesta
1983,Ford,2007,5.4,Gasolina,Manual,89705,Usado,7091.84,Mustang
1984,Honda,2000,2.3,Gasolina,Automatico,178288,Usado,7708.28,Accord
1985,BMW,2022,1.6,Gasolina,Manual,27107,Usado,52106.62,3 Series
1988,Ford,2012,1.6,Diesel,Manual,66100,Usado,6341.71,Fiesta
1989,Audi,2021,2.9,Gasolina,Automatico,10482,Usado,35414.2,A4
1990,Honda,2003,2,Gasolina,Automatico,188012,Usado,8282.59,CR-V
1991,Honda,2007,2.4,Gasolina,Manual,97907,Usado,6279.1,Accord
1992,Mercedes,2002,2.8,Gasolina,Manual,131525,Usado,8152.54,E-Class
1994,BMW,2001,1.6,Gasolina,Manual,163077,Usado,8730.77,3 Series
1996,BMW,2012,3,Diesel,Manual,84665,Usado,19510.78,X3
1997,Audi,2014,2,Gasolina,Automatico,60902,Usado,12789.47,A4
1999,Toyota,2011,1.8,Hibrido,Automatico,76186,Usado,12657.81,Prius
2000,Honda,2003,2,Gasolina,Manual,181087,Usado,7498.67,Accord
2003,Audi,2022,2,Gasolina,Manual,25456,Usado,43910.32,A4
2004,Ford,2004,5.4,Gasolina,Manual,157394,Usado,8900.84,Mustang
2005,Honda,2023,2,Gasolina,Automatico,6672,Usado,21702.07,Accord
2006,Ford,2019,5.2,Gasolina,Automatico,17138,Usado,18471.64,Mustang
2007,Honda,2017,1.6,Diesel,Manual,22902,Usado,12754.52,CR-V
2008,Ford,2010,1.4,Gasolina,Automatico,95741,Usado,3976.42,Fiesta
2009,Audi,2014,3.2,Gasolina,Manual,67324,Usado,13464.77,A4
2010,Audi,2021,2,Hibrido,Automatico,9829,Usado,25128.14,A3
2011,Toyota,2008,1.5,Hibrido,Automatico,87593,Usado,7451.4,Prius
2013,Ford,2011,2,Gasolina,Manual,81496,Usado,8866.13,Focus
2014,BMW,2006,2.5,Diesel,Manual,122522,Usado,13969.9,5 Series
2015,Toyota,2009,3.5,Gasolina,Automatico,103150,Usado,8032.11,RAV4
2016,Ford,2009,4,Gasolina,Automatico,83316,Usado,6691.72,Mustang
2017,Ford,2012,3.7,Gasolina,Manual,60753,Usado,12150.5,Mustang
2018,Toyota,2018,1.8,Hibrido,Automatico,36312,Usado,17418.1,Prius
2019,Audi,2010,2,Diesel,Manual,79830,Usado,9842.61,Q5
2020,Ford,2012,3.5,Gasolina,Automatico,75827,Usado,10673.71,Explorer
2021,Audi,2020,3,Gasolina,Manual,48832,Usado,27226.39,A4
2022,Toyota,2007,3.5,Gasolina,Automatico,84716,Usado,5709.81,Camry
2023,Audi,2007,2,Gasolina,Manual,83390,Usado,6923.8,A4
2024,Honda,2003,3,Gasolina,Automatico,113972,Usado,3909.61,Accord
2025,BMW,2014,1.6,Gasolina,Automatico,73988,Usado,22046.72,5 Series
2027,Ford,2010,2,Gasolina,Automatico,132085,Usado,7040.74,Focus
2029,BMW,2016,3,Diesel,Automatico,59584,Usado,39472.4,X3
2031,Audi,2019,1.4,Gasolina,Automatico,52224,Usado,29727.16,A4
2032,Ford,2005,1.6,Gasolina,Manual,136010,Usado,2243.13,Fiesta
2034,Honda,2021,1.2,Gasolina,Manual,10482,Usado,19973.55,Fit
2035,Toyota,2014,2.5,Diesel,Manual,55211,Usado,9694.77,RAV4
2036,Ford,2008,2,Gasolina,Manual,114717,Usado,5588.96,Focus
2039,Honda,2016,1.5,Hibrido,Automatico,31464,Usado,13148.19,Fit
2040,Honda,2017,1.2,Gasolina,Automatico,67657,Usado,21508.76,Fit
2041,Ford,2004,4.6,Gasolina,Automatico,113072,Usado,3836.3,Explorer
2042,Audi,2019,4,Gasolina,Automatico,29917,Usado,31655.75,Q7
2043,Mercedes,2019,1.5,Gasolina,Automatico,24994,Usado,30160.52,E-Class
2047,BMW,2021,3,Gasolina,Automatico,8892,Usado,35586.99,X3
2048,Honda,2000,2,Gasolina,Manual,144983,Usado,5467.79,CR-V
2049,Mercedes,2017,4,Gasolina,Manual,69552,Usado,49788.25,E-Class
2051,Audi,2001,1.8,Gasolina,Automatico,102551,Usado,5367.2,A3
2052,BMW,2014,3,Diesel,Automatico,77540,Usado,18865.45,X3
2053,Tesla,2020,NA,Electrico,Automatico,31977,Usado,27932.81,Model 3
2054,Honda,2013,1.6,Gasolina,Manual,107528,Usado,13711.61,Civic
2056,Mercedes,2005,3,Diesel,Automatico,162000,Usado,10946.29,C-Class
2057,Ford,2005,4.6,Gasolina,Automatico,150242,Usado,5787.69,Explorer
2058,Toyota,2021,2.5,Diesel,Automatico,13422,Usado,29444.45,RAV4
2059,Toyota,2017,1.8,Hibrido,Automatico,34437,Usado,16984.84,Prius
2060,Toyota,2013,2,Diesel,Automatico,58278,Usado,10608.94,RAV4
2062,Honda,2013,1.5,Gasolina,Manual,109066,Usado,13890.99,Fit
2063,BMW,2012,2.5,Gasolina,Automatico,53068,Usado,16555.26,5 Series
2064,Audi,2002,1.9,Diesel,Manual,112273,Usado,5536.94,A3
2065,Ford,2005,2.3,Gasolina,Automatico,133376,Usado,4124.94,Focus
2067,Ford,2011,2,Gasolina,Manual,89244,Usado,9899.15,Focus
2068,Mercedes,2012,4.7,Gasolina,Manual,70001,Usado,20000.42,E-Class
2070,Honda,2011,1.3,Hibrido,Automatico,82189,Usado,11293.14,Fit
2071,Toyota,2000,1.6,Gasolina,Automatico,160779,Usado,7012.49,Corolla
2072,Honda,2016,1.3,Gasolina,Manual,48832,Usado,16343.15,Fit
2074,BMW,2010,2.5,Diesel,Manual,87194,Usado,8788.48,5 Series
2075,BMW,2012,1.6,Gasolina,Automatico,64150,Usado,14214.28,3 Series
2077,Mercedes,2010,3.5,Hibrido,Automatico,142870,Usado,19802.21,E-Class
2078,Audi,2011,4.2,Gasolina,Manual,86536,Usado,17307.21,A4
2080,Mercedes,2008,2.5,Gasolina,Automatico,141498,Usado,15728.74,C-Class
2081,BMW,2015,2,Diesel,Manual,57279,Usado,11819.74,3 Series
2082,BMW,2003,4.8,Gasolina,Manual,158603,Usado,10860.25,X5
2083,BMW,2002,2.8,Gasolina,Manual,177099,Usado,11746.2,5 Series
2084,Honda,2015,2,Hibrido,Automatico,108553,Usado,14535.39,Accord
2085,BMW,2023,NA,Electrico,Automatico,11709,Usado,38543.96,3 Series
2086,Ford,2011,3.5,Gasolina,Automatico,72491,Usado,9973.16,Explorer
2087,Toyota,2010,2.2,Diesel,Automatico,90238,Usado,6773.25,RAV4
2088,BMW,2004,4.8,Gasolina,Automatico,136765,Usado,9110.27,X5
2089,Mercedes,2017,2,Gasolina,Manual,32733,Usado,23911.01,GLA
2090,Toyota,2018,3.5,Gasolina,Automatico,33970,Usado,16120.53,Camry
2092,Mercedes,2022,2,Hibrido,Automatico,27755,Usado,75450.57,E-Class
2093,Toyota,2005,2.4,Gasolina,Automatico,119185,Usado,4808.11,Camry
2094,Mercedes,2021,1.6,Diesel,Automatico,20914,Usado,65393.46,E-Class
2095,Honda,2017,2.4,Gasolina,Automatico,58286,Usado,23052.14,CR-V
2098,Honda,2011,1.3,Hibrido,Automatico,78853,Usado,10884.52,Civic
2099,Mercedes,2018,2.1,Diesel,Automatico,15937,Usado,19227.78,GLA
2101,Audi,2016,3,Diesel,Manual,16754,Usado,20574.04,Q5
2102,BMW,2010,4.8,Gasolina,Manual,84737,Usado,9428.15,X5
2103,BMW,2010,2,Diesel,Manual,127365,Usado,11887.45,X3
2104,Ford,2020,3.3,Hibrido,Automatico,46749,Usado,21792.09,Explorer
2105,Ford,2015,2.3,Gasolina,Automatico,105487,Usado,16902.23,Explorer
2106,BMW,2001,2.2,Gasolina,Automatico,166408,Usado,11351.21,5 Series
2108,BMW,2022,3,Diesel,Manual,12204,Usado,37204.06,X3
2110,Audi,2012,2,Gasolina,Automatico,81827,Usado,20788.71,Q5
2111,Ford,2009,4,Gasolina,Automatico,118933,Usado,8070.99,Explorer
2112,Toyota,2007,1.5,Hibrido,Automatico,110281,Usado,9323.15,Prius
2113,Mercedes,2003,2.6,Gasolina,Automatico,151858,Usado,10014.42,C-Class
2116,Ford,2010,4.6,Gasolina,Automatico,100739,Usado,6297.03,Explorer
2117,Ford,2006,2.3,Gasolina,Automatico,107115,Usado,5355.29,Focus
2118,Honda,2016,2.4,Gasolina,Automatico,54508,Usado,22020.75,CR-V
2119,Tesla,2019,NA,Electrico,Automatico,42020,Usado,52722.58,Model X
2120,Honda,2023,2,Hibrido,Automatico,23569,Usado,28798.97,Accord
2121,Honda,2017,1.6,Diesel,Automatico,68521,Usado,21708.42,Civic
2122,Mercedes,2021,1.6,Gasolina,Manual,5167,Como Nuevo,35167.21,C-Class
2124,Audi,2011,2,Diesel,Automatico,100483,Usado,24405.24,Q5
2125,BMW,2008,2,Gasolina,Automatico,78109,Usado,7654.67,X3
2126,Toyota,2004,2.4,Gasolina,Automatico,175433,Usado,10080.43,RAV4
2127,Ford,2009,1.6,Diesel,Manual,130990,Usado,5549.51,Fiesta
2128,Audi,2003,1.9,Diesel,Automatico,107596,Usado,5273.3,A4
2129,Toyota,2004,1.8,Gasolina,Manual,147793,Usado,5785.79,Corolla
2132,Tesla,2020,NA,Electrico,Automatico,51498,Usado,58693.56,Model X
2133,Audi,2023,2,Gasolina,Manual,10158,Usado,33507.36,A4
2134,Audi,2009,2,Gasolina,Manual,102141,Usado,9267.67,A4
2135,Ford,2007,1.3,Gasolina,Automatico,116417,Usado,5061.87,Fiesta
2136,BMW,2001,4.8,Gasolina,Manual,123803,Usado,7380.35,X5
2137,Honda,2022,2.4,Gasolina,Automatico,25259,Usado,33962.03,CR-V
2139,Mercedes,2015,3,Diesel,Manual,69790,Usado,19936.96,E-Class
2140,BMW,2021,2,Hibrido,Automatico,5853,Como Nuevo,43075.37,5 Series
2142,Ford,2002,4.6,Gasolina,Manual,155060,Usado,8684.1,Mustang
2143,Ford,2011,1,Gasolina,Automatico,76617,Usado,7578.97,Fiesta
2144,Ford,2012,1.5,Gasolina,Automatico,59826,Usado,6109.77,Fiesta
2145,Toyota,2012,2.5,Gasolina,Automatico,54757,Usado,10115.98,RAV4
2146,Mercedes,2009,5.4,Gasolina,Manual,104039,Usado,12646.32,E-Class
2147,BMW,2003,4.9,Gasolina,Manual,105817,Usado,5509.01,5 Series
2148,BMW,2008,2,Diesel,Manual,146485,Usado,13671.97,X3
2149,Audi,2021,2,Diesel,Manual,25234,Usado,43758.86,A4
2151,Tesla,2022,NA,Electrico,Automatico,26568,Usado,85646.3,Model X
2152,Audi,2001,1.9,Diesel,Manual,143770,Usado,6914.95,A3
2153,Ford,2018,1,Hibrido,Automatico,70549,Usado,16120.25,Focus
2154,BMW,2000,2.9,Diesel,Manual,140610,Usado,9061.01,X5
2156,Ford,2016,2.3,Gasolina,Manual,61449,Usado,14029.01,Focus
2157,Toyota,2002,1.5,Hibrido,Automatico,109017,Usado,5723.41,Prius
2158,Audi,2019,1.2,Gasolina,Automatico,49587,Usado,15750.81,A3
2159,Ford,2019,2.3,Gasolina,Automatico,22860,Usado,13582.73,Explorer
2160,Ford,2020,3,Hibrido,Automatico,74580,Usado,31355.68,Explorer
2161,Toyota,2002,1.8,Gasolina,Manual,100330,Usado,2522.68,Corolla
2162,Honda,2002,2.4,Gasolina,Manual,164743,Usado,6579.31,CR-V
2163,BMW,2016,2,Hibrido,Automatico,41933,Usado,35329.39,5 Series
2167,Audi,2017,1.6,Diesel,Manual,78486,Usado,21305.94,A3
2168,Ford,2012,1.25,Gasolina,Manual,76424,Usado,7202,Fiesta
2169,Toyota,2019,1.8,Hibrido,Automatico,27806,Usado,15453.19,Prius
2170,Toyota,2019,2.5,Hibrido,Automatico,64623,Usado,23845.05,Camry
2171,BMW,2020,4.4,Gasolina,Manual,32626,Usado,27856.13,5 Series
2172,Honda,2017,1.2,Gasolina,Manual,42156,Usado,14874.21,Fit
2174,BMW,2000,2,Gasolina,Manual,172395,Usado,9429.62,3 Series
2175,Ford,2017,1.25,Gasolina,Manual,32989,Usado,8558.73,Fiesta
2176,BMW,2000,2,Diesel,Manual,170931,Usado,11206.47,5 Series
2179,Toyota,2019,3.5,Gasolina,Manual,23233,Usado,12775.92,Camry
2180,Audi,2022,2,Hibrido,Automatico,20749,Usado,52509.2,Q5
2183,Ford,2008,1.4,Gasolina,Manual,96505,Usado,3825.26,Fiesta
2187,Tesla,2016,NA,Electrico,Automatico,65216,Usado,67335.95,Model X
2188,Ford,2021,1.5,Gasolina,Manual,10761,Usado,12304.38,Fiesta
2189,Audi,2001,2,Gasolina,Manual,175813,Usado,9712.15,A4
2190,BMW,2023,1.6,Gasolina,Manual,22114,Usado,47114.33,3 Series
2191,Audi,2012,3.2,Gasolina,Manual,54342,Usado,14724.61,Q5
2192,BMW,2008,4.8,Gasolina,Manual,147042,Usado,18566.09,X5
2193,Honda,2003,2.4,Gasolina,Manual,185628,Usado,7754.09,Accord
2194,Ford,2004,2.3,Gasolina,Manual,165785,Usado,5909.1,Focus
2195,BMW,2010,2,Diesel,Automatico,148191,Usado,14522.73,X3
2196,Mercedes,2023,1.5,Hibrido,Automatico,25005,Usado,57755.43,C-Class
2198,Toyota,2020,2,Gasolina,Automatico,69164,Usado,25006.79,Corolla
2200,Mercedes,2011,1.8,Gasolina,Manual,98561,Usado,24140.17,C-Class
2201,Tesla,2018,NA,Electrico,Automatico,52028,Usado,59027.41,Model X
2202,Toyota,2018,1.8,Gasolina,Manual,47356,Usado,19018.4,Corolla
2204,BMW,2006,3,Gasolina,Automatico,95956,Usado,9403.64,X3
2205,BMW,2014,4.4,Gasolina,Manual,104613,Usado,30383.96,X5
2206,BMW,2022,4.4,Gasolina,Manual,23953,Usado,62743.39,5 Series
2207,Toyota,2006,3.5,Gasolina,Automatico,142759,Usado,11893.96,RAV4
2208,Mercedes,2007,2,Gasolina,Manual,81255,Usado,7750.58,C-Class
2209,Toyota,2004,1.5,Hibrido,Automatico,122392,Usado,6425.58,Prius
2210,BMW,2020,3,Diesel,Automatico,26051,Usado,23823.63,X3
2212,Mercedes,2003,1.8,Gasolina,Manual,128786,Usado,7518.77,C-Class
2213,Mercedes,2022,2,Gasolina,Manual,21205,Usado,41667.95,GLA
2214,Audi,2009,2,Diesel,Manual,87163,Usado,10471.09,Q5
2215,Audi,2019,1.8,Gasolina,Automatico,75828,Usado,21762.32,A3
2216,Honda,2014,2,Gasolina,Manual,86530,Usado,11457.38,Accord
2217,Ford,2017,2.3,Gasolina,Automatico,34859,Usado,17706.22,Explorer
2219,Toyota,2012,2.4,Gasolina,Manual,104896,Usado,14234.36,Corolla
2220,Audi,2007,2.5,Gasolina,Manual,110513,Usado,8051.3,A3
2221,Honda,2008,2.2,Diesel,Manual,142387,Usado,11238.65,CR-V
2222,Mercedes,2015,1.6,Gasolina,Automatico,67072,Usado,21870.16,GLA
2223,Honda,2018,1.5,Gasolina,Manual,31629,Usado,12558.4,Civic
2224,Mercedes,2015,3.5,Hibrido,Automatico,107350,Usado,32765.32,E-Class
2227,Mercedes,2013,2.1,Diesel,Manual,87644,Usado,21411.03,C-Class
2228,Ford,2003,4,Gasolina,Automatico,159797,Usado,6289.32,Explorer
2229,Audi,2014,4.2,Diesel,Manual,75216,Usado,21304.07,Q7
2230,Toyota,2002,1.5,Hibrido,Automatico,153824,Usado,8075.76,Prius
2231,Toyota,2004,3,Gasolina,Automatico,175004,Usado,8104.93,Camry
2232,BMW,2000,4.6,Gasolina,Manual,110468,Usado,6046.82,X5
2233,Mercedes,2002,2.2,Diesel,Automatico,147767,Usado,10265.49,E-Class
2234,Toyota,2014,1.8,Hibrido,Automatico,104259,Usado,16096.72,Prius
2235,Ford,2023,1.5,Diesel,Manual,11681,Usado,12672.3,Fiesta
2237,Ford,2003,1.3,Gasolina,Manual,126052,Usado,1958.63,Fiesta
2238,Toyota,2001,2,Gasolina,Manual,160012,Usado,8251.01,RAV4
2239,Toyota,2023,1.8,Hibrido,Automatico,27289,Usado,30588.95,Corolla
2240,BMW,2023,1.6,Gasolina,Manual,21093,Usado,46092.69,3 Series
2241,Toyota,2009,1.5,Hibrido,Automatico,109198,Usado,9233.83,Prius
2244,Mercedes,2001,4.3,Gasolina,Automatico,165217,Usado,12097.83,E-Class
2245,Mercedes,2016,5.5,Gasolina,Manual,62303,Usado,46361.31,E-Class
2246,BMW,2022,1.6,Gasolina,Automatico,14680,Usado,41663.82,3 Series
2247,BMW,2020,3,Diesel,Automatico,62707,Usado,40822.69,3 Series
2248,Toyota,2023,2,Diesel,Automatico,21014,Usado,33270.96,RAV4
2249,Honda,2019,1.5,Hibrido,Automatico,23913,Usado,11403.89,Fit
2251,BMW,2012,2.5,Gasolina,Manual,55686,Usado,16421.44,5 Series
2252,Toyota,2004,3,Gasolina,Manual,163897,Usado,7094.22,Camry
2253,Honda,2020,1.6,Diesel,Manual,49538,Usado,19679.84,CR-V
2254,Toyota,2008,1.8,Gasolina,Automatico,107399,Usado,6346.41,Corolla
2255,Toyota,2021,2,Diesel,Automatico,17977,Usado,31740.32,RAV4
2256,Toyota,2005,1.8,Gasolina,Manual,179819,Usado,7987.54,Corolla
2259,Toyota,2007,2,Gasolina,Automatico,109805,Usado,8156.02,Camry
2261,BMW,2006,4.4,Gasolina,Manual,75499,Usado,6059.9,3 Series
2262,Honda,2005,2,Gasolina,Manual,153126,Usado,5925.83,Accord
2263,Mercedes,2020,2,Diesel,Manual,59656,Usado,32885.46,GLA
2264,Tesla,2019,NA,Electrico,Automatico,34865,Usado,39064.68,Model S
2265,Honda,2002,2.3,Gasolina,Automatico,135016,Usado,5152.5,Accord
2266,Mercedes,2018,1.5,Gasolina,Manual,58320,Usado,44478.66,E-Class
2267,Tesla,2021,NA,Electrico,Automatico,13758,Usado,45405.76,Model Y
2268,Honda,2014,2.4,Gasolina,Automatico,74616,Usado,10365.41,Civic
2269,Mercedes,2003,3,Diesel,Manual,142435,Usado,9243.46,E-Class
2270,Honda,2011,2.4,Gasolina,Manual,89582,Usado,11788.05,Accord
2271,Honda,2005,1.5,Gasolina,Automatico,143881,Usado,5978.76,Fit
2273,Honda,2003,2,Gasolina,Manual,118395,Usado,3972.24,CR-V
2274,Honda,2014,2,Gasolina,Automatico,66866,Usado,11056.32,CR-V
2276,BMW,2004,2.5,Gasolina,Automatico,137900,Usado,9174.03,X3
2277,Toyota,2012,3.5,Gasolina,Automatico,85407,Usado,12926.53,Camry
2278,Ford,2022,1,Gasolina,Manual,19041,Usado,15616.47,Fiesta
2279,Audi,2017,2.9,Gasolina,Automatico,68107,Usado,35063.86,A4
2280,Ford,2004,4,Gasolina,Automatico,133604,Usado,4914.22,Explorer
2281,Ford,2015,5.2,Gasolina,Automatico,69004,Usado,14490.75,Mustang
2282,Mercedes,2018,1.5,Gasolina,Manual,25916,Usado,29160.07,E-Class
2283,Toyota,2013,2.2,Diesel,Automatico,63536,Usado,11345.07,RAV4
2284,Mercedes,2015,1.6,Gasolina,Automatico,57382,Usado,17800.27,GLA
2285,Toyota,2014,1.8,Gasolina,Manual,91790,Usado,12268.51,Corolla
2286,Tesla,2021,NA,Electrico,Automatico,24043,Usado,77745.26,Model S
2289,Honda,2015,1.6,Gasolina,Automatico,70272,Usado,9833.27,Civic
2290,BMW,2023,2,Hibrido,Automatico,18268,Usado,45430.96,3 Series
2291,Honda,2021,1.5,Gasolina,Automatico,24390,Usado,33451.05,CR-V
2292,BMW,2020,2,Hibrido,Automatico,48348,Usado,34229.03,X3
2293,Mercedes,2021,1.6,Diesel,Manual,28878,Usado,73428.58,E-Class
2294,BMW,2020,2,Hibrido,Automatico,36606,Usado,28749.47,X3
2297,Ford,2015,2.3,Gasolina,Manual,89179,Usado,17835.7,Mustang
2298,Tesla,2022,NA,Electrico,Automatico,27298,Usado,43640.1,Model 3
2300,Ford,2009,4.6,Gasolina,Automatico,93114,Usado,5553.66,Explorer
2302,BMW,2008,4.4,Gasolina,Manual,135701,Usado,13284.1,3 Series
2303,Mercedes,2016,3,Diesel,Automatico,54541,Usado,40462.16,GLC
2304,Honda,2010,1.3,Hibrido,Automatico,128923,Usado,8761.12,Fit
2305,Mercedes,2009,1.8,Gasolina,Manual,76384,Usado,7166.05,C-Class
2308,Ford,2003,2,Gasolina,Manual,133361,Usado,3927.61,Focus
2309,Tesla,2015,NA,Electrico,Automatico,33928,Usado,38513.52,Model S
2310,Toyota,2019,3.5,Gasolina,Manual,34003,Usado,15360.72,Camry
2312,Honda,2020,2,Hibrido,Automatico,39990,Usado,16797.93,Accord
2313,Mercedes,2004,3,Diesel,Manual,156695,Usado,9960.78,C-Class
2314,Ford,2005,2.3,Gasolina,Manual,159605,Usado,5531.41,Focus
2315,Honda,2016,1.2,Gasolina,Manual,50312,Usado,16668.62,Fit
2316,Mercedes,2000,4.2,Gasolina,Manual,120584,Usado,7058.42,E-Class
2317,BMW,2018,2,Diesel,Manual,44621,Usado,38225.32,X5
2319,BMW,2016,1.5,Gasolina,Manual,31033,Usado,23393.99,3 Series
2320,Audi,2008,1.8,Gasolina,Manual,108197,Usado,7819.71,A3
2321,Toyota,2023,2,Hibrido,Automatico,11541,Usado,25297.71,Prius
2323,Ford,2007,2,Gasolina,Manual,140289,Usado,7232.88,Focus
2324,Honda,2014,2.4,Gasolina,Automatico,65661,Usado,9268.49,Civic
2325,Ford,2006,2,Gasolina,Manual,127583,Usado,6416.07,Focus
2328,BMW,2014,1.5,Gasolina,Manual,103474,Usado,23368.54,3 Series
2329,Audi,2022,3,Gasolina,Manual,29500,Usado,79399.84,Q7
2330,Audi,2006,2,Diesel,Manual,123732,Usado,9373.24,A3
2331,Tesla,2016,NA,Electrico,Automatico,54152,Usado,60366,Model X
2334,Ford,2008,2,Gasolina,Automatico,157349,Usado,8746.09,Focus
2335,BMW,2012,1.6,Gasolina,Automatico,83198,Usado,24464.41,5 Series
2336,Honda,2005,1.5,Gasolina,Manual,112567,Usado,3628.36,Civic
2338,Honda,2019,1.2,Gasolina,Manual,64653,Usado,19823.57,Fit
2339,Ford,2019,5.2,Gasolina,Manual,31685,Usado,21620.59,Mustang
